days,campus,condition,canopy,ID,start.date.t1,age,gender,video,participated,diet.t1,spillover,spillover.when,socdes1,socdes2,socdes3,socdes4,socdes5,socdes6,socdes7,socdes8,socdes9,socdes10,socdes11,socdes12,socdes13,watched,minimize.pork.t1,suffering.t1,diet.t2,minimize.pork.t2,suffering.t2,data.available
3,32,1,0,17037563,3/7/2017,20,3,2,2,3,0,,1,1,1,0,1,1,1,0,1,0,0,0,0,1,3,4,3,3,4,3
3,18,2,2,17382409,4/6/2017,19,2,2,2,3,0,,1,1,1,1,1,1,1,1,1,0,1,0,0,1,4,5,3,4,5,3
2,20,2,0,17514653,4/20/2017,29,1,2,2,3,0,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,5,5,3,1,1,3
3,31,2,0,17821359,5/16/2017,18,1,2,2,3,0,,1,0,1,0,1,0,1,0,1,0,1,0,1,1,3,3,3,3,3,3
3,8,1,0,17066023,3/10/2017,20,2,2,2,3,0,,1,1,1,0,1,0,1,0,1,0,1,1,0,1,4,3,3,3,4,3
3,5,2,0,17450985,4/13/2017,19,2,2,2,3,0,,0,1,0,0,0,0,0,1,1,0,1,0,1,1,3,4,3,3,4,3
2,10,1,0,17374425,4/4/2017,25,2,2,2,3,0,,0,0,0,0,1,1,1,0,1,1,0,0,0,1,5,5,3,5,5,3
3,27,1,0,17222763,3/22/2017,19,2,2,2,3,0,,1,1,1,1,1,1,0,1,0,1,1,0,0,1,4,4,3,4,4,3
3,30,2,0,17441591,4/12/2017,19,2,2,2,3,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3,4,3,3,4,3
3,14,1,0,17456928,4/14/2017,26,2,2,2,3,0,,1,1,1,1,1,1,1,1,0,0,1,0,0,1,4,5,3,5,5,3
3,12,2,0,17146789,3/16/2017,62,1,2,2,3,0,,1,1,0,1,0,1,0,1,1,0,1,0,1,1,5,5,3,4,4,3
2,24,1,0,17282919,3/27/2017,20,2,2,2,3,0,,1,1,1,0,1,1,0,1,0,0,1,1,0,1,3,3,3,3,4,3
3,25,1,0,17035332,3/8/2017,20,1,2,2,3,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,1,4,4,3,3,3,3
3,21,2,0,17733123,5/10/2017,18,1,2,2,3,0,,1,1,1,0,1,0,0,0,0,1,1,1,0,1,5,5,3,5,4,3
3,21,1,0,17722577,5/9/2017,20,1,2,2,3,0,,1,1,1,0,1,1,1,0,1,0,0,0,1,1,5,5,3,2,3,3
2,20,1,0,17503324,4/19/2017,24,2,2,2,3,0,,1,0,1,0,1,1,0,0,1,1,1,1,1,1,5,5,3,3,5,3
3,4,1,0,17318129,3/30/2017,18,1,2,2,3,0,,0,0,1,0,1,0,1,1,1,1,0,0,1,1,5,5,3,5,5,3
3,32,2,0,17037549,3/8/2017,33,2,2,2,3,0,,1,1,1,1,0,1,0,1,0,0,0,0,0,1,4,5,3,4,4,3
3,26,1,0,17307317,3/29/2017,19,1,2,2,3,0,,1,0,1,0,0,1,0,0,1,0,1,1,0,1,5,4,3,4,3,3
3,32,1,0,17037571,3/7/2017,18,1,2,2,3,0,,1,1,1,0,1,1,0,1,1,0,1,1,0,1,4,4,3,3,2,3
3,31,2,0,17821393,5/16/2017,21,2,2,2,3,0,,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,3,3,1,3,3
3,35,1,0,17502298,4/19/2017,44,2,2,2,3,0,,1,1,0,0,1,0,1,0,1,0,1,0,0,1,3,5,3,3,5,3
3,4,1,0,17318118,3/30/2017,18,2,2,2,3,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,3,3,3,3,3,3
3,32,2,0,17037516,3/8/2017,21,1,2,2,3,0,,1,0,1,0,1,1,1,0,1,0,1,1,0,1,5,5,3,4,4,3
1,29,2,0,17581953,4/26/2017,19,1,2,2,3,0,,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,3,3,2,2,3
3,21,1,0,17722555,5/9/2017,20,1,2,2,3,0,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,4,3,4,5,3
3,30,2,0,17441566,4/12/2017,18,1,2,2,3,0,,1,1,1,0,1,0,1,0,1,0,1,0,1,1,4,4,3,4,4,3
3,9,2,0,17205877,3/20/2017,22,1,2,2,3,0,,0,0,0,0,1,1,0,0,1,0,1,1,0,1,4,5,3,4,5,3
3,21,1,0,17722575,5/9/2017,23,2,2,3,4,0,,1,1,1,1,1,1,0,0,1,0,1,0,1,1,4,4,3,4,3,3
3,21,2,0,17733125,5/10/2017,21,1,2,2,4,0,,1,1,1,0,1,1,0,0,1,0,1,0,0,1,5,5,3,5,4,3
3,9,1,0,17224620,3/22/2017,18,2,2,2,4,0,,1,0,0,0,0,0,1,0,1,1,0,0,1,1,3,3,3,3,3,3
3,7,1,1,17639789,5/1/2017,19,1,2,2,4,0,,1,1,1,1,0,1,0,1,0,1,1,1,0,1,4,4,3,3,4,3
3,8,1,0,17066006,3/10/2017,19,2,2,2,4,0,,1,0,1,0,1,0,1,0,1,0,1,0,1,1,3,2,3,3,2,3
3,27,1,0,17222766,3/22/2017,21,2,2,2,4,0,,1,1,1,1,1,0,0,0,1,0,0,0,0,1,2,4,3,2,3,3
3,26,2,0,17351827,3/30/2017,20,1,2,2,4,0,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,4,5,3,4,5,3
3,30,2,0,17441652,4/12/2017,20,2,2,2,4,0,,1,1,1,0,1,0,1,0,1,1,1,1,1,1,3,4,3,3,2,3
3,5,2,0,17450981,4/13/2017,40,1,2,2,4,0,,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,3,1,1,3
3,5,2,0,17450925,4/13/2017,19,2,2,2,4,0,,1,1,0,0,0,1,0,0,1,0,1,0,0,1,4,4,3,3,4,3
3,6,2,0,17654201,5/3/2017,44,2,2,2,4,0,,1,0,1,1,1,1,1,0,1,1,0,1,0,1,4,4,3,4,4,3
2,20,1,0,17503287,4/19/2017,19,2,2,2,4,0,,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4,4,3,1,1,3
3,25,2,0,17048322,3/9/2017,20,1,2,2,4,0,,1,1,0,0,1,0,0,1,1,0,0,0,0,1,4,4,3,3,4,3
3,14,1,0,17456924,4/14/2017,19,2,2,2,4,0,,1,1,1,1,1,1,1,0,1,0,1,1,0,1,4,5,3,4,5,3
1,29,1,0,17607878,4/28/2017,19,2,2,2,4,0,,0,1,0,0,0,1,0,1,0,0,1,1,0,1,5,4,3,4,3,3
3,21,2,0,17733128,5/10/2017,18,1,2,2,4,0,,1,0,1,0,1,1,1,0,1,1,1,0,1,1,5,5,3,5,5,3
3,5,1,0,17480639,4/17/2017,19,1,2,2,4,0,,0,1,1,1,1,0,1,0,1,0,1,1,0,1,4,4,3,4,3,3
3,2,2,0,17430868,4/11/2017,22,2,2,2,4,0,,0,0,1,1,1,0,1,0,1,1,1,0,0,1,4,5,3,4,5,3
2,1,1,0,17598433,4/26/2017,20,1,2,2,4,0,,1,0,1,0,1,0,1,0,1,0,1,0,1,1,3,3,3,4,4,3
3,32,1,0,17037565,3/7/2017,21,1,2,2,4,0,,1,1,0,0,1,0,1,0,1,0,1,0,0,1,5,4,3,5,5,3
3,2,2,0,17430869,4/11/2017,20,1,2,2,4,0,,1,1,1,1,0,1,0,0,1,0,1,1,0,1,4,4,3,4,4,3
3,4,1,0,17318130,3/30/2017,18,2,2,2,4,0,,1,0,0,0,1,0,1,0,1,1,0,0,1,1,3,2,3,3,2,3
3,21,2,0,17733152,5/10/2017,18,2,2,2,4,0,,1,1,1,1,1,0,1,0,1,0,0,0,0,1,3,3,3,3,4,3
2,20,1,0,17503281,4/19/2017,21,2,2,2,4,0,,1,1,0,1,1,1,1,1,1,1,1,1,0,1,4,3,3,3,3,3
3,32,2,0,17037577,3/8/2017,22,2,2,2,4,0,,0,1,0,1,1,1,1,0,1,1,0,0,0,1,4,2,3,4,4,3
3,21,1,0,17722568,5/9/2017,20,2,2,2,4,0,,1,1,1,0,1,1,0,1,1,1,0,1,1,1,4,5,3,4,3,3
3,21,1,0,17722566,5/9/2017,20,2,2,2,4,0,,1,1,1,1,0,1,0,1,1,0,1,1,0,1,3,4,3,3,1,3
3,17,2,0,17368201,4/4/2017,19,1,2,2,4,0,,1,1,1,1,0,0,0,1,1,0,0,0,0,1,3,4,3,4,3,3
3,27,1,0,17222733,3/22/2017,24,2,2,2,4,0,,1,1,0,0,0,1,1,0,1,0,0,1,0,1,2,4,3,2,4,3
2,20,1,0,17503288,4/19/2017,26,1,2,2,4,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,1,4,3,3,4,4,3
3,21,1,0,17733076,5/9/2017,18,2,2,2,4,0,,0,0,0,0,0,0,1,1,1,0,0,1,0,1,4,4,3,4,2,3
3,4,2,0,17309141,3/29/2017,19,1,2,2,4,0,,1,1,1,0,1,0,0,0,0,1,1,0,1,1,5,5,3,4,5,3
3,6,1,0,17641851,5/2/2017,19,2,2,2,4,0,,0,1,0,1,1,0,1,0,1,1,1,1,0,1,4,5,3,4,5,3
2,20,1,0,17503267,4/19/2017,20,1,2,2,4,0,,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,4,3,4,4,3
3,9,2,0,17205900,3/20/2017,19,1,2,2,4,0,,1,1,0,0,1,0,1,0,1,1,1,1,0,1,5,5,3,4,5,3
3,30,2,0,17441597,4/12/2017,18,2,2,2,4,0,,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,3,3,1,3,3
3,31,1,0,17766963,5/12/2017,42,2,2,2,4,0,,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3,5,3,2,4,3
3,4,1,0,17318119,3/30/2017,20,1,2,2,4,0,,1,0,0,0,0,0,1,0,1,0,0,1,1,1,4,3,3,3,3,3
3,5,1,0,17480638,4/17/2017,20,2,2,2,0,0,,0,0,1,0,1,1,1,0,1,1,1,0,0,1,4,3,3,3,2,3
2,22,1,0,17387639,4/6/2017,18,1,2,2,0,0,,1,1,1,1,1,1,0,1,0,0,1,1,1,1,5,5,3,5,5,3
3,7,2,1,17598404,4/27/2017,20,2,1,,3,0,,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,3,3,4,3
3,4,0,0,17304519,3/28/2017,19,1,1,,3,1,4,0,0,1,0,1,0,1,0,1,1,1,0,1,,4,3,3,4,3,3
3,12,0,0,17130836,3/15/2017,19,2,2,2,3,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,,3,2,3,2,3,3
1,3,0,0,17499661,4/18/2017,19,2,2,2,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,,4,3,3,4,3,3
3,34,0,0,17102768,3/13/2017,18,1,3,2,2,0,,1,0,1,0,1,1,1,0,1,0,1,0,0,,3,5,3,4,4,3
1,19,0,0,17570603,4/25/2017,20,1,3,2,3,0,,0,0,1,0,1,0,1,1,1,1,0,0,1,,4,5,3,4,5,3
3,6,0,0,17641837,5/1/2017,50,1,3,2,3,0,,0,0,1,0,1,1,1,0,1,1,1,0,0,,4,3,3,4,4,3
3,21,0,0,17766994,5/11/2017,21,2,2,2,5,0,,0,1,0,0,1,0,1,1,1,1,0,1,0,,4,3,3,4,4,3
1,19,0,0,17570595,4/25/2017,20,1,2,2,5,0,,1,0,0,0,1,0,1,0,1,1,1,1,0,,3,4,3,3,5,3
3,30,0,0,17430985,4/11/2017,27,1,2,2,5,0,,1,0,1,0,1,0,1,0,1,0,1,1,0,,4,5,3,4,5,3
2,1,0,0,17583261,4/25/2017,21,1,2,2,5,0,,1,1,0,0,1,1,1,1,0,0,1,0,0,,3,3,3,3,3,3
3,2,0,0,17441161,4/12/2017,20,2,2,2,5,0,,1,1,0,0,0,1,1,1,0,0,0,1,0,,2,2,3,2,2,3
2,24,0,0,17247598,3/24/2017,19,2,2,2,5,0,,1,1,1,1,1,0,1,0,1,0,1,0,1,,2,2,3,3,2,3
3,7,0,1,17639786,4/28/2017,20,2,2,2,5,0,,1,1,1,1,1,1,1,1,1,0,1,1,1,,3,4,3,3,4,3
2,24,0,0,17247662,3/24/2017,21,1,2,2,5,0,,0,0,0,0,1,0,1,1,1,1,0,0,0,,3,4,3,3,4,3
3,5,0,0,17458213,4/14/2017,18,2,2,2,5,0,,0,0,0,1,0,1,1,1,1,0,1,1,0,,3,5,3,3,4,3
3,34,0,0,17102785,3/13/2017,18,2,2,2,5,0,,1,1,1,0,0,1,0,1,0,0,1,1,0,,2,2,3,1,1,3
2,1,0,0,17598432,4/25/2017,19,1,2,3,2,0,,1,1,1,0,0,0,0,0,1,0,1,1,1,,3,4,3,4,4,3
3,14,0,0,17479847,4/17/2017,18,1,2,2,2,0,,0,1,1,0,1,0,0,0,1,0,0,0,1,,3,3,3,2,3,3
3,18,0,0,17420914,4/7/2017,20,2,2,2,2,0,,1,0,0,0,1,0,1,0,1,0,1,0,0,,4,4,3,4,3,3
3,23,0,0,17711666,5/8/2017,21,1,2,2,2,0,,0,0,0,0,1,1,1,1,1,0,1,0,1,,4,4,3,4,4,3
2,24,0,0,17247589,3/24/2017,20,1,2,2,2,0,,1,1,0,1,0,1,0,0,1,1,1,0,0,,3,3,3,4,2,3
3,5,0,0,17458207,4/14/2017,18,2,2,2,2,0,,0,0,0,1,0,1,0,1,0,0,1,1,0,,4,2,3,4,2,3
3,8,0,0,17119195,3/14/2017,23,2,2,2,2,0,,0,0,0,0,1,0,1,0,1,0,0,0,1,,3,3,3,3,3,3
3,27,0,0,17212614,3/21/2017,23,2,2,2,2,0,,0,1,0,1,1,0,1,1,1,0,0,0,0,,4,3,3,3,2,3
3,14,0,0,17479901,4/17/2017,20,2,2,2,2,0,,1,0,1,0,1,0,0,0,1,0,1,1,0,,4,3,3,3,3,3
3,2,0,0,17441166,4/12/2017,18,2,2,2,2,0,,0,1,1,1,0,1,0,0,1,1,1,0,0,,4,4,3,4,4,3
3,6,0,0,17641828,5/1/2017,22,2,2,2,2,0,,0,0,0,0,1,1,0,0,1,1,1,1,0,,5,5,3,5,5,3
2,10,0,0,17354930,4/3/2017,30,2,2,2,2,0,,0,0,0,1,1,0,0,0,1,0,0,0,1,,3,4,3,4,4,3
3,12,0,0,17130842,3/15/2017,18,1,2,2,2,0,,1,0,0,0,0,1,0,0,1,1,0,1,1,,2,2,3,3,3,3
3,9,0,0,17224572,3/21/2017,25,1,2,2,2,0,,1,1,1,1,1,1,0,0,1,1,1,1,1,,4,4,3,4,4,3
3,17,0,0,17354335,4/3/2017,20,2,2,2,2,0,,1,1,0,1,0,1,1,0,1,0,1,0,0,,3,3,3,2,3,3
3,5,0,0,17458255,4/14/2017,35,2,2,2,2,0,,0,0,1,0,1,0,1,0,1,1,0,0,1,,3,4,3,3,4,3
2,10,0,0,17354845,4/3/2017,25,2,2,2,2,0,,1,1,0,0,1,0,1,0,1,1,0,1,1,,3,5,3,4,5,3
3,5,0,0,17458208,4/14/2017,19,2,2,2,2,0,,0,0,0,0,1,0,1,0,0,0,1,0,1,,3,3,3,3,4,3
2,24,0,0,17247625,3/24/2017,21,1,2,2,1,0,,0,1,0,0,0,1,1,1,1,1,1,1,1,,4,4,3,4,2,3
3,4,0,0,17304325,3/28/2017,23,2,2,2,1,0,,1,0,0,0,1,1,1,0,1,0,0,0,1,,4,2,3,4,2,3
3,23,0,0,17711643,5/8/2017,20,3,2,2,1,0,,0,1,1,0,1,0,1,0,1,0,0,0,0,,3,4,3,4,4,3
1,11,0,0,17597415,4/27/2017,20,2,2,2,1,0,,1,0,1,0,1,0,0,1,1,0,1,0,1,,3,4,3,2,2,3
3,30,0,0,17431036,4/11/2017,53,1,2,2,1,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,,5,4,3,4,4,3
3,18,0,0,17420929,4/7/2017,22,1,2,2,1,0,,1,1,1,0,0,0,1,1,0,0,1,1,0,,3,2,3,2,1,3
2,24,0,0,17247601,3/24/2017,19,2,2,2,1,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,,4,4,3,4,4,3
3,21,0,0,17766948,5/11/2017,20,1,2,2,1,0,,1,1,1,0,1,1,1,0,1,0,1,1,1,,4,5,3,3,4,3
3,35,0,0,17514223,4/20/2017,24,2,2,2,1,0,,0,1,0,1,0,0,1,0,1,0,1,1,0,,3,3,3,3,3,3
3,21,0,0,17766979,5/11/2017,24,2,2,2,1,0,,1,0,0,0,1,1,1,1,0,0,0,0,0,,3,3,3,3,2,3
3,8,0,0,17119075,3/14/2017,18,2,2,2,1,0,,1,0,1,0,1,1,1,1,0,0,1,1,0,,5,1,3,5,5,3
1,3,0,0,17499619,4/18/2017,22,1,2,2,1,0,,0,1,1,0,1,0,1,1,1,0,1,0,0,,3,3,3,5,5,3
3,18,0,0,17420926,4/7/2017,21,2,2,2,1,0,,1,0,0,0,1,0,1,0,1,0,0,1,0,,4,4,3,5,4,3
3,26,0,0,17351797,3/31/2017,24,1,2,2,1,0,,1,0,0,0,1,0,1,0,1,0,1,0,0,,3,4,3,3,2,3
3,35,0,0,17514213,4/20/2017,19,2,2,2,1,0,,1,1,0,0,1,1,0,1,1,0,1,1,0,,4,4,3,4,5,3
1,29,1,0,17649888,4/28/2017,19,1,2,2,1,0,,1,1,0,1,1,0,1,1,1,0,1,1,1,,4,2,3,3,2,3
2,10,0,0,17354931,4/3/2017,22,2,2,3,3,0,,1,1,1,0,1,0,0,1,1,0,1,0,1,,3,3,3,3,3,3
3,25,0,0,17062961,3/10/2017,21,1,2,3,3,0,,1,1,1,0,1,1,0,1,0,0,1,0,0,,5,5,3,4,5,3
3,6,0,0,17641804,5/1/2017,25,2,2,2,3,0,,1,0,0,0,1,0,1,0,1,1,0,1,1,,5,4,3,4,4,3
3,5,0,0,17458236,4/14/2017,21,3,2,2,3,0,,0,0,1,1,1,0,1,1,0,0,0,0,0,,3,3,3,3,4,3
1,11,0,0,17597462,4/27/2017,18,1,2,2,3,0,,1,0,1,0,1,0,1,0,1,1,1,1,0,,3,3,3,4,3,3
3,34,0,0,17102732,3/13/2017,19,2,2,2,3,0,,0,0,0,0,1,0,0,0,1,0,0,0,1,,3,4,3,,,3
3,17,0,0,17354336,4/3/2017,20,2,2,2,3,0,,0,0,0,0,1,0,1,0,1,1,1,1,1,,2,2,3,2,3,3
3,6,0,0,17641830,5/1/2017,24,1,2,2,3,0,,1,0,1,0,1,0,0,0,1,0,0,0,1,,3,3,3,4,3,3
3,18,0,0,17420861,4/7/2017,18,1,2,2,3,0,,1,1,1,1,0,1,0,1,0,1,1,0,0,,5,4,3,4,5,3
3,30,0,0,17431021,4/11/2017,18,1,2,2,3,0,,0,0,0,0,1,0,0,0,1,0,0,0,1,,4,3,3,4,4,3
3,30,0,0,17431035,4/11/2017,19,2,2,2,3,0,,0,1,0,0,1,1,1,0,0,0,1,0,0,,2,2,3,2,1,3
2,24,0,0,17247613,3/24/2017,20,1,2,2,3,0,,0,1,0,1,1,1,1,0,0,0,1,1,0,,3,4,3,4,4,3
2,24,0,0,17247690,3/24/2017,22,1,2,2,3,0,,1,1,1,1,1,0,1,0,0,0,1,0,0,,5,5,3,5,4,3
3,21,0,0,17766984,5/11/2017,19,1,2,2,3,0,,0,0,0,1,0,1,1,1,0,0,0,1,0,,5,5,3,5,5,3
3,9,0,0,17224582,3/21/2017,20,1,2,2,3,0,,1,1,1,0,1,0,1,1,1,1,1,1,1,,3,4,3,3,3,3
1,11,0,0,17597463,4/27/2017,22,1,2,2,3,0,,0,0,1,0,1,0,1,1,1,1,0,0,1,,3,5,3,3,3,3
3,2,0,0,17441167,4/12/2017,19,2,2,2,3,0,,0,0,1,0,1,0,1,0,1,0,0,0,1,,3,4,3,3,4,3
3,8,0,0,17119161,3/14/2017,18,1,2,2,3,0,,1,1,0,1,0,1,1,0,1,0,1,1,1,,4,5,3,4,3,3
3,5,0,0,17458205,4/14/2017,18,2,2,2,3,0,,1,1,1,0,1,1,1,0,1,0,1,1,0,,3,3,3,3,3,3
1,11,0,0,17597397,4/27/2017,19,2,2,2,3,0,,1,0,0,0,1,1,1,1,0,1,1,1,1,,4,4,3,3,3,3
3,5,0,0,17458277,4/14/2017,19,1,2,2,3,0,,1,1,0,1,1,0,1,0,1,0,1,1,0,,4,5,3,4,4,3
1,3,0,0,17499645,4/18/2017,19,1,2,2,3,0,,1,1,0,0,1,0,1,1,1,0,1,1,0,,5,3,3,3,4,3
3,21,0,0,17766978,5/11/2017,19,1,2,2,3,0,,0,0,0,0,1,0,1,0,0,0,1,1,1,,3,4,3,4,4,3
2,24,0,0,17247677,3/24/2017,18,1,2,2,3,0,,0,1,1,1,0,0,1,0,0,0,1,1,1,,4,5,3,3,5,3
3,5,0,0,17458221,4/14/2017,18,1,2,2,3,0,,0,1,0,0,1,1,1,1,0,0,0,1,0,,4,4,3,4,4,3
3,32,0,0,17057294,3/9/2017,20,1,2,2,3,0,,1,1,0,1,1,1,0,1,1,0,1,1,0,,4,5,3,4,4,3
3,31,0,0,17814665,5/15/2017,20,2,2,2,3,0,,1,0,1,1,1,0,1,1,1,1,0,1,1,,3,3,3,3,4,3
3,2,0,0,17441159,4/12/2017,21,2,2,2,3,0,,1,1,1,1,0,1,1,1,1,0,1,1,0,,3,2,3,3,3,3
3,9,0,0,17224555,3/21/2017,19,2,2,2,3,0,,1,0,0,0,1,0,1,0,1,1,0,0,1,,4,4,3,5,5,3
3,30,0,0,17431012,4/11/2017,19,2,2,2,3,0,,1,1,1,1,1,0,1,1,1,0,1,0,0,,4,2,3,3,4,3
1,19,0,0,17570597,4/25/2017,18,2,2,2,3,0,,1,1,1,0,1,1,1,0,1,0,1,1,0,,1,2,3,1,2,3
3,17,0,0,17368214,4/3/2017,20,2,2,2,3,0,,1,1,1,0,0,1,0,0,0,0,0,1,1,,3,3,3,2,2,3
1,33,0,0,17251720,3/23/2017,18,1,2,2,3,0,,1,1,0,0,0,1,1,0,1,0,1,1,0,,2,3,3,3,4,3
3,7,0,1,17639804,4/28/2017,18,2,2,2,3,0,,0,1,0,0,1,1,1,1,0,1,0,1,1,,4,5,3,5,5,3
3,5,0,0,17458254,4/14/2017,65,2,2,2,3,0,,0,0,0,0,1,1,0,1,1,0,0,0,1,,3,3,3,3,4,3
3,35,0,0,17583239,4/20/2017,25,3,2,2,3,0,,1,1,0,0,1,0,1,0,1,1,1,0,1,,4,5,3,4,5,3
1,11,0,0,17597464,4/27/2017,24,1,2,2,3,0,,1,0,1,1,1,1,1,0,1,0,1,0,1,,3,3,3,2,4,3
1,11,0,0,17597399,4/27/2017,32,1,2,2,3,0,,0,1,0,0,1,0,1,0,1,0,0,1,0,,3,3,3,5,3,3
3,30,0,0,17431002,4/11/2017,19,2,2,2,3,0,,1,0,0,0,1,1,0,0,1,0,0,0,0,,5,4,3,4,4,3
3,30,0,0,17431013,4/11/2017,18,1,2,2,3,0,,1,0,1,1,1,1,0,1,1,1,1,1,0,,3,3,3,3,3,3
3,32,0,0,17057371,3/9/2017,22,1,2,2,3,0,,1,1,1,1,0,1,0,1,1,0,1,1,0,,4,5,3,3,4,3
1,19,0,0,17570560,4/25/2017,20,1,2,2,3,0,,1,0,0,1,1,0,1,1,1,0,1,0,1,,2,3,3,4,4,3
3,5,0,0,17458275,4/14/2017,18,2,2,2,3,0,,1,0,1,0,0,0,1,1,1,1,1,1,1,,2,2,3,1,1,3
3,25,0,0,17062882,3/10/2017,19,2,2,2,3,0,,0,1,1,1,0,1,0,1,0,0,1,1,0,,2,4,3,4,5,3
3,5,0,0,17458258,4/14/2017,19,2,2,2,3,0,,1,0,1,1,1,0,1,0,1,1,1,1,0,,3,3,3,3,4,3
2,24,0,0,17247659,3/24/2017,19,1,2,2,3,0,,1,1,1,1,1,1,1,0,1,0,1,1,0,,1,4,3,3,4,3
3,32,0,0,17057360,3/9/2017,19,2,2,2,3,0,,1,1,1,0,1,1,1,1,0,0,1,1,1,,3,2,3,4,3,3
3,16,0,0,17721282,5/9/2017,27,1,2,2,4,0,,1,1,0,0,1,1,1,0,1,0,0,0,0,,3,2,3,3,3,3
3,5,0,0,17458240,4/14/2017,19,2,2,2,4,0,,1,0,0,0,1,0,1,0,1,1,1,0,1,,3,2,3,3,2,3
3,16,0,0,17729238,5/9/2017,19,2,2,2,4,0,,0,1,1,1,0,1,1,1,1,0,1,0,0,,2,4,3,2,4,3
3,25,0,0,17062957,3/10/2017,19,1,2,2,4,0,,0,1,1,1,1,1,1,0,1,0,1,1,0,,3,3,3,4,4,3
3,30,0,0,17431068,4/11/2017,20,1,2,2,4,0,,0,1,1,0,1,1,1,0,0,0,1,1,0,,3,5,3,4,5,3
3,17,0,0,17354327,4/3/2017,19,2,2,2,4,0,,0,1,1,0,1,1,1,1,1,1,1,1,0,,3,2,3,3,2,3
3,2,0,0,17441151,4/12/2017,19,2,2,2,4,0,,0,1,1,1,0,1,0,0,0,1,1,0,0,,2,3,3,3,3,3
1,11,0,0,17597439,4/27/2017,23,1,2,2,4,0,,0,0,0,0,1,0,1,0,1,1,0,0,0,,3,3,3,4,3,3
3,30,0,0,17431000,4/11/2017,24,2,2,2,4,0,,1,1,0,0,1,0,1,0,1,0,1,1,1,,5,5,3,5,3,3
3,5,0,0,17458270,4/14/2017,20,2,2,2,4,0,,1,1,0,1,0,1,1,1,0,0,1,0,0,,3,4,3,3,1,3
3,31,0,0,17814661,5/15/2017,22,1,2,2,4,0,,1,1,1,1,1,1,1,1,0,1,1,1,0,,3,5,3,4,5,3
3,35,0,0,17514212,4/20/2017,19,1,2,2,4,0,,1,1,1,0,1,1,0,1,1,0,1,1,0,,3,5,3,3,4,3
2,24,0,0,17247686,3/24/2017,19,1,2,2,4,0,,0,1,1,1,0,1,1,0,1,0,0,1,0,,4,3,3,3,3,3
1,19,0,0,17570527,4/25/2017,19,2,2,2,4,0,,0,0,1,1,1,0,0,1,0,1,1,1,0,,3,4,3,3,4,3
3,21,0,0,17766991,5/11/2017,28,2,2,2,0,0,,0,0,1,0,1,0,1,0,1,0,0,0,1,,4,3,3,5,4,3
3,35,0,0,17514214,4/20/2017,28,2,2,2,0,0,,0,1,1,1,1,1,0,1,1,0,1,0,0,,5,5,3,4,5,3
3,5,0,0,17458193,4/14/2017,19,2,2,2,0,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,,1,3,3,4,3,3
1,19,0,0,17570628,4/25/2017,25,2,2,2,0,0,,1,0,0,1,1,1,0,0,0,0,0,1,1,,5,5,3,4,5,3
3,25,0,0,17062962,3/10/2017,19,1,1,,3,0,,1,0,0,0,1,1,1,1,1,0,0,1,0,,4,4,3,3,4,3
3,21,0,0,17766987,5/11/2017,19,2,1,,0,0,,1,0,1,0,1,1,0,1,1,1,0,1,0,,4,4,3,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,2
